YORF	NAME	GWEIGHT	Primig00_SK1a alpha t 0	Primig00_SK1a alpha 1h	Primig00_SK1a alpha 2h	Primig00_SK1a alpha 3h	Primig00_SK1a alpha 4h	Primig00_SK1a alpha 6h	Primig00_SK1a alpha 8h	Primig00_SK1a alpha 10h	Primig00_SK1alpha alpha t 0	Primig00_SK1alpha alpha 2h	Primig00_SK1alpha alpha 4h	Primig00_SK1alpha alpha 6h	Primig00_SK1alpha alpha 8h	Primig00_W303a alpha t 0	Primig00_W303a alpha 2h	Primig00_W303a alpha 4h	Primig00_W303a alpha 6h	Primig00_W303a alpha 8h	Primig00_W303a alpha 10h	Primig00_W303a alpha 12h	Primig00_W303a a t 0	Primig00_W303a a 2h	Primig00_W303a a 4h	Primig00_ 6h
EWEIGHT			-1.3941241639093944	0.2875072538526738	-0.18930751437065788	-1.650949085571335	2.505184052698206	0.721374564966259	-1.2997104810605669	-2.576021364502498	-0.42869871814456256	2.352376203285018	0.5152060928306084	-0.479422401062366	-0.1430816447717902	1.5831191118357333	-0.2546327587437961	0.9102700664686134	-0.9942050265775084	0.2779352788597314	-0.6731665872314043	0.7808011616240453	2.1369045222313305	-1.5166318845094766	-1.5780039211327392	-0.3601294505940189
YDL025C	YDL025C	1.0	1.5572818866963847	-0.5321567457716342	1.6137635724406014	2.102856691649561	0.9528329914323644	-0.35458343160584027	-0.5922763184645581	-0.27804359126446104	0.3055414589553393	-2.3121391669088807	0.6738090979561777	-1.7301193186682762	-0.08979116914982235	-0.6002510952079902	-0.47843685819351767	0.9193473559468881	-0.1869752640030006	0.4088912704392424	0.6969349717002205	-0.723754601134885	-0.7780260432033764	-0.5317795380466298	-1.2326487167560691	0.5061998908560817
YPR128C	YPR128C	1.0	-0.09880387634614685	-0.6529809205480921	-2.1010252699237406	0.484655900093725	-0.880368124645074	-0.3120921762062741	-0.1984680189074512	-0.10022466471118034	-0.5367737484565519	-0.5734719015472831	-0.30075201220696185	-1.3824513303280375	0.1615354238241247	-1.6535799180576882	0.22472880968350992	0.7047109299469434	-0.02218345652657562	0.770210409935369	-0.08333975231963128	-2.1749719332303212	0.5386547992726177	0.9156809326126404	-1.3097762851813992	-0.9059008113290241
YKL032C	YKL032C	1.0	-1.1467345538585254	0.7401180515172927	-0.8012255387959064	0.8960488434935638	-0.06566261516166637	-0.5817249781242834	-0.7329745037855452	0.565314676325803	0.38289268010942673	-0.14997229552032856	0.18803169845418988	1.1858759817914868	1.0625716913883083	-1.5854253060601755	0.13035948678035258	0.9177577887468329	1.315703365276479	1.0163630669556167	-0.0602687053463404	1.8159808385329683	-0.43817763330745096	0.861856919806602	-1.03231077201721	-1.099592469617142
YNL325C	YNL325C	1.0	1.1162495628247842	0.0985793290699035	-1.0085142872757453	-0.9561500701465167	1.282253620058175	0.2937293263301324	1.0877475479878447	0.9830709005201306	1.7656849859872403	-0.017226545980752624	-2.029562567408058	0.9452097933798526	0.9634098384543156	0.9133953163238573	-2.043426417566971	-0.23464135924617077	-0.07098126145644086	1.2696696198899307	-1.7191652167231977	-0.13647246670752078	-2.428330518240284	-1.3260445768473073	1.282471552399314	0.23845020319685553
YJR150C	YJR150C	1.0	0.9542126575147907	-0.9527137373788448	1.7372321568124878	-0.6958342692161663	-1.0300631818603112	0.12283424233997402	0.15689300840937148	0.5897259025458453	0.9403055204912665	-0.5973741884689624	0.8912565472954721	2.0922098095396073	0.498729723463346	-0.1682881872625077	0.6273087950590954	2.110276384858383	-1.0904509412160759	-1.0287977895209057	0.5346427186827556	1.2889837572439762	0.6991186267402463	0.8150752103369768	-0.9197342816164851	-0.14530753343961694
YPL201C	YPL201C	1.0	-1.0110507246555838	-0.09607977570436771	-0.9606210987525785	-0.9560559676130443	-0.2612774098775316	0.9364566873381938	0.9037678707256588	-1.6537453087706053	-1.298197933394187	0.12623909681980264	-0.27978184628304853	1.6562871422772414	-0.43886113096297547	-0.6385213703029321	-0.9635938342577791	0.4089352345265739	-0.8948411136529024	-0.4150611032416094	1.162858014340472	-0.019105891525590522	-1.6692305878803844	0.12903391979904963	2.1141097259362516	1.1312373029263245
YPR097W	YPR097W	1.0	-0.2432424631684173	0.5980224866096123	0.09453519628056602	-1.5736448454059637	-0.7545032380964263	1.85568852455552	1.2155997775008518	-0.66065239251808	0.13392004318485923	-0.6501137015526193	0.8945426882836691	-0.05240552366766803	0.05236160001616802	-1.382966504804815	-0.829460076056924	0.5623888475910939	-1.1227575675004857	-1.400628824268261	0.9795395454473392	-0.6563023785430374	0.7908354877738135	-1.2204038187158777	1.0209733206345026	-1.7378253176619463
YER048C	YER048C	1.0	1.5055502702622234	-0.7887629623698953	-0.20923602833929308	-1.211380689416616	-0.6286451142136529	-0.6844489659717699	-0.694615025336624	0.14164073780066408	-1.6816324528979256	-0.6785016359262954	0.06489233247707672	-1.0152793149447223	0.7126007646452446	0.35704843913635237	-1.4559570193093336	0.2870163199114327	-0.8650928735802427	0.34643107927372874	1.2852966294568637	0.45124307530542357	0.6028381588023449	0.17350834803764464	-0.16691680910808832	0.5482367159203737
YIL114C	YIL114C	1.0	1.2572081802293054	-0.22975056908944805	0.6570874672483611	0.46176088262142284	-1.0268195602377548	-1.9549801593000333	2.2529266408102715	-0.5403191971458591	0.2958981444781945	-1.5874350371412307	-1.7375199680720839	2.1839077246201484	-0.32444658537886045	-0.8074654401360477	-0.05961026056169468	0.887634568844992	0.01468032034436799	-0.4275755321453851	-1.4042006808634737	-0.3995606274566677	-0.8591070384276105	-0.6778976364380825	-1.0590077218914493	-1.7391890493264612
YBL018C	YBL018C	1.0	-1.2372885144668713	-0.21462089982598032	-0.4526232038427214	2.174974556775913	-0.044954561111258	-2.2884456451138044	0.35808350392363003	-0.09269067603298133	-1.2644282139371708	2.2862987784450617	-0.06616165778073714	0.19037698830113337	-0.707252853983929	0.8013492239119294	-1.533522091187278	-1.861406641040649	-0.08346458035417889	-0.1885091027362091	-0.4403399216192581	-0.3892443497723908	-0.8471900780176207	-0.27673909676996383	1.3109087191760713	-0.30404225570570653
